UserID,rating,movieID,Name of Movie,Year of Release,Watch time,Rating,Meta Score,Votes,Gross Collection($)
195,3,5304,Maleficent: Mistress of Evil,2019,119,6.6,43,"109,271",113.93
170,5,5632,Clay Pigeons,1998,104,6.6,46,"11,768",1.79
479,5,7239,Infinity Chamber,2016,103,6.2,****,****,****
151,5,7690,CHIPS,2017,100,6,28,"49,213",18.6
396,5,7793,Moonwalker,1988,93,6,****,****,****
138,5,7876,Astérix et les Vikings,2006,78,6,****,****,****
198,3,8171,Final Destination 3,2006,93,5.8,41,"146,239",54.1
237,2,8621,The Possession of Michael King,2014,83,5.7,34,****,****
271,5,8875,The Twilight Saga: Breaking Dawn - Part 2,2012,115,5.5,52,"253,204",292.3
212,4,8882,The House Bunny,2008,97,5.5,55,"85,816",48.24
153,2,9114,Phantoms,1998,96,5.4,26,"21,512",5.66
150,4,9410,12 Feet Deep,2017,85,5.2,****,****,****
65,4,9675,Gulliver's Travels,2010,85,4.9,33,"71,025",42.78
67,2,11,Kimetsu no Yaiba: Tsuzumi Yashiki Hen,2021,87,8.9,****,****,****
67,3,67,Whiplash,2014,106,8.5,89,"889,319",13.09
67,1,673,RRR (Rise Roar Revolt),2022,187,7.9,83,"143,956",14.5
38,5,895,The Sandlot,1993,101,7.8,55,"95,297",32.42
241,5,958,The Man Who Would Be King,1975,129,7.8,91,****,****
282,5,1146,"South Park: Bigger, Longer & Uncut",1999,81,7.7,73,"208,422",52.04
170,2,1251,A Place in the Sun,1951,122,7.7,76,****,****
250,4,1368,Creed,II 2015,133,7.6,82,"290,692",109.77
148,3,1604,Europa Europa,1990,112,7.6,75,"16,805",5.58
425,5,1718,The Piano,1993,121,7.5,89,"90,703",40.16
421,2,3099,Death and the Maiden,1994,103,7.2,72,"25,612",2.1
67,5,3267,"I, Robot",2004,115,7.1,59,"550,450",144.8
67,4,3273,Fast & Furious 7,2015,137,7.1,67,"396,241",353.01
205,2,4288,Big Time Adolescence,2019,91,6.9,64,****,****
423,2,4319,Radio Flyer,1992,114,6.9,****,"13,777",4.65
59,5,5173,Coco avant Chanel,2009,105,6.7,65,"41,187",6.11
419,1,5174,Seems Like Old Times,1980,102,6.7,58,"10,239",44
67,5,6190,The Taking of Pelham 123,2009,106,6.4,55,"201,032",65.45
475,2,6682,The Blob,1958,86,6.3,58,****,****
33,2,7057,A Lonely Place to Die,2011,99,6.2,****,****,****
292,2,7362,Dora and the Lost City of Gold,2019,102,6.1,63,"32,002",60.48
108,5,7373,Cujo,1983,93,6.1,57,"47,654",21.2
214,2,8070,My Life in Ruins,2009,98,5.9,34,"20,253",8.66
316,4,9118,Naked,I 2017,96,5.4,36,****,****
69,1,9174,Northmen - A Viking Saga,2014,97,5.4,50,****,****
45,5,9358,Meeting Evil,2012,89,5.3,****,"12,413",0
68,1,68,The Prestige,2006,130,8.5,66,"1,352,508",53.09
104,4,1308,Boze Cialo,2019,115,7.7,77,****,****
34,1,1354,Ivan Groznyy,1944,103,7.7,****,****,****
387,2,1434,The Mitchells vs the Machines,2021,114,7.6,81,****,****
325,5,1613,Soldaat van Oranje,1977,155,7.6,****,****,****
471,4,2669,Bacurau,2019,131,7.3,82,****,****
483,5,3038,Beginners,2010,105,7.2,81,"93,242",5.79
47,4,3162,Modigliani,2004,128,7.2,25,"12,101",0.2
234,3,3769,The Foreigner,I 2017,113,7,55,"117,555",34.39
388,5,4115,Game Night,I 2018,100,6.9,66,"240,926",69.18
321,2,4885,The Matrix Revolutions,2003,129,6.7,47,"521,443",139.31
280,4,4904,If I Stay,2014,107,6.7,46,"125,245",50.47
105,4,5183,Mr. Morgan's Last Love,2013,111,6.7,36,****,****
191,2,5859,A Perfect Getaway,2009,98,6.5,63,"74,223",15.48
443,4,5873,Diary of a Wimpy Kid: Rodrick Rules,2011,100,6.5,51,"33,167",52.7
68,4,6189,Ace Ventura: When Nature Calls,1995,90,6.4,45,"223,043",108.39
68,1,6198,Kickboxer,1989,97,6.4,33,"57,419",14.7
32,1,6521,Don't Tell Mom the Babysitter's Dead,1991,102,6.3,35,"35,171",25.2
426,5,6713,While We're Young,2014,97,6.3,77,"51,625",7.57
146,2,6912,Total Recall,I 2012,118,6.2,43,"258,417",58.88
321,5,7160,The Deep Blue Sea,2011,98,6.2,82,"16,194",1.12
137,3,7220,Mad Dog and Glory,1993,97,6.2,71,"22,139",11.08
493,5,7520,Eyes of Laura Mars,1978,104,6.1,49,"11,054",20
301,4,7718,Werewolves Within,2021,97,6,66,****,****
329,4,8226,Looney Tunes: Back in Action,2003,93,5.8,64,"38,743",20.99
226,3,8389,StreetDance 3D,2010,98,5.8,****,****,****
427,3,8749,Survivor,I 2015,96,5.6,28,****,****
49,1,8946,Hick,2011,99,5.5,28,****,****
42,3,9044,Ava,IV 2020,96,5.4,39,"58,355",0.5
69,4,69,Léon,1994,110,8.5,64,"1,178,610",19.5
323,5,635,The Blue Elephant,2014,170,8,****,****,****
16,5,920,Straight Outta Compton,2015,147,7.8,72,"207,202",161.2
318,1,1417,Despicable Me,2010,95,7.6,72,"556,382",251.51
31,1,1952,Pájaros de verano,2018,125,7.5,85,"12,521",0.51
341,2,2168,August Rush,2007,114,7.4,38,"108,773",31.66
247,1,2730,Palmeras en la nieve,2015,163,7.3,****,****,****
18,1,3720,Green Room,2015,95,7,79,"129,677",3.22
25,1,3876,The Kid Detective,2020,100,7,74,****,****
456,5,4004,Little Voice,1998,97,7,68,"16,784",4.6
481,4,4133,The Wedding Singer,1998,97,6.9,59,"154,548",80.25
377,1,4542,Unknown,I 2011,113,6.8,56,"264,442",63.69
271,2,5291,Weird Science,1985,94,6.6,46,"92,131",23.83
264,3,6427,Beyond Borders,2003,127,6.4,32,"28,640",4.43
11,3,7293,Hitman's Wife's Bodyguard,2021,100,6.1,32,****,****
195,1,7933,Final Destination 5,2011,92,5.9,50,"119,408",42.59
176,4,8759,Ek Tha Tiger,2012,132,5.6,****,"35,882",2.35
37,3,9194,The Guru,2002,94,5.4,47,"15,336",3.03
70,2,70,Alien,1979,117,8.5,89,"895,557",78.9
238,5,525,Big Fish,2003,125,8,58,"446,171",66.26
184,3,956,Ed Wood,1994,127,7.8,70,"178,900",5.89
158,3,1192,Bonnie and Clyde,1967,111,7.7,86,****,****
475,1,1956,Rurôni Kenshin: Kyôto taika-hen,2014,138,7.5,****,****,****
400,4,2184,Welcome to the Dollhouse,1995,88,7.4,83,"35,580",4.77
113,4,3078,First They Killed My Father,2017,136,7.2,72,****,****
339,4,4788,Mary Kom,2014,122,6.8,****,"11,041",0.59
429,3,4959,A Most Wanted Man,2014,122,6.7,73,"77,732",17.24
193,5,5355,Spencer,2021,117,6.6,76,****,****
320,1,6121,Monsters vs. Aliens,2009,94,6.4,56,"167,349",198.35
403,5,6481,Thor: Love and Thunder,2022,118,6.3,57,"353,362",343.26
301,3,6954,Lovelace,2013,93,6.2,51,"41,541",0.36
212,3,7913,Cocktail,1988,104,5.9,12,"87,812",78.22
272,1,8814,After the Dark,2013,107,5.6,37,****,****
111,4,8832,The Wild Thornberrys Movie,2002,85,5.6,69,"14,935",40.11
62,2,8979,Stolen,2012,96,5.5,43,"45,596",0.3
471,5,9238,Coming 2 America,2021,110,5.3,52,****,****
440,3,9569,The Order,2003,102,5.1,21,"18,099",7.66
14,4,9752,The Kissing Booth 3,2021,112,4.8,36,****,****
71,1,71,Rear Window,1954,112,8.5,100,"498,370",36.76
203,5,714,Edward Scissorhands,1990,105,7.9,74,"499,567",56.36
252,5,2618,Phantom of the Paradise,1974,91,7.3,67,"20,375",0.16
491,2,3531,Sleeper,1973,89,7.1,77,"43,672",2.91
15,4,3579,Venus,I 2006,95,7.1,82,"13,206",3.34
371,3,4295,Zabriskie Point,1970,113,6.9,****,"16,462",1.05
248,3,4509,Life,I 1999,108,6.8,63,"52,400",63.84
22,1,5285,Dragonslayer,1981,108,6.6,68,"18,730",14.11
379,3,5784,The Man in the Iron Mask,I 1998,132,6.5,48,"171,475",56.97
403,1,6944,Colossal,2016,109,6.2,70,"66,615",3.02
398,3,7018,The Boondock Saints II: All Saints Day,2009,118,6.2,24,"65,435",10.27
10,5,7225,The Nines,2007,100,6.2,52,"34,135",0.06
272,4,7800,Medicine Man,1992,106,6,43,"23,984",45.5
115,2,8104,The Children,2008,84,5.9,****,****,****
407,5,9409,The First Purge,2018,97,5.2,54,"65,896",69.49
466,3,9470,Arthur et la vengeance de Maltazard,2009,107,5.2,****,"10,135",0.35
72,5,72,Back to the Future,1985,116,8.5,87,"1,225,626",210.61
323,1,860,Little Women,2019,135,7.8,91,"215,086",108.1
321,4,1056,I vitelloni,1953,109,7.8,87,"19,018",0.1
292,3,1323,Sommarnattens leende,1955,109,7.7,****,****,****
439,1,1377,300,2006,117,7.6,52,"831,465",210.61
46,2,2175,Dirty Rotten Scoundrels,1988,110,7.4,68,"74,126",42.04
317,5,2214,The Dam Busters,1955,124,7.4,****,****,****
295,3,3299,Melancholia,2011,135,7.1,80,"186,905",3.03
454,2,4061,Bienvenue à Marly-Gomont,2016,96,7,****,****,****
293,1,4438,Adventureland,2009,107,6.8,76,"163,436",16.03
378,1,5199,Astérix: Le secret de la potion magique,2018,87,6.7,****,"10,413",1.27
261,1,5271,Glass,2019,129,6.6,43,"250,763",111.05
290,3,5347,Mamma Mia! Here We Go Again,2018,114,6.6,60,"99,113",120.63
159,4,5410,Going in Style,2017,96,6.6,50,"87,691",45.02
226,4,5726,The Perfect Storm,2000,130,6.5,59,"171,410",182.62
481,3,6656,Great Expectations,2012,128,6.3,60,"13,383",0.26
116,1,6693,The Willoughbys,2020,90,6.3,68,****,****
498,1,7243,Fading Gigolo,2013,90,6.2,58,"24,947",3.76
368,4,7543,Three to Tango,1999,98,6.1,36,"19,467",10.54
165,5,7796,Z for Zachariah,2015,98,6,68,"31,646",0.12
444,2,8306,Black Sheep,2006,87,5.8,62,"41,218",0.08
73,4,73,Apocalypse Now,1979,147,8.5,94,"677,105",83.47
379,3,552,The Bourne Ultimatum,2007,115,8,85,"640,978",227.47
308,2,1118,Harry Potter and the Deathly Hallows: Part 1,2010,146,7.7,65,"562,454",295.98
28,5,1319,Ojik geudaeman,2011,108,7.7,****,****,****
168,5,2830,21 Jump Street,2012,109,7.2,69,"569,707",138.45
420,1,3027,The End of the Tour,2015,106,7.2,82,"31,513",2.99
219,1,3061,Birdy,1984,120,7.2,71,"23,868",1.46
17,3,3085,Two-Lane Blacktop,1971,102,7.2,89,****,****
28,3,3372,The Poseidon Adventure,1972,117,7.1,70,"46,803",84.56
52,4,3378,No Way Out,1987,114,7.1,77,"42,185",35.51
394,5,3436,Valerie a týden divu,1970,77,7.1,****,****,****
457,4,3858,The Quiet American,2002,101,7,84,"28,926",12.99
306,2,7199,Anywhere But Here,1999,114,6.2,59,"18,229",18.65
268,3,7985,The 6th Day,2000,123,5.9,49,"124,534",34.6
96,1,8026,Gone,I 2012,94,5.9,36,"45,091",11.65
343,1,8392,The Clearing,2004,95,5.8,60,"14,163",5.76
74,4,74,The Lion King,1994,88,8.5,88,"1,074,804",422.78
308,4,619,Ahlat Agaci,2018,188,8,86,"25,298",0.03
420,1,985,Das weiße Band - Eine deutsche Kindergeschichte,2009,144,7.8,83,"75,057",2.22
248,4,1052,Journal d'un curé de campagne,1951,115,7.8,****,****,****
144,1,1205,Lola rennt,1998,81,7.7,77,"201,604",7.27
281,5,1292,Captain Blood,1935,119,7.7,89,"14,952",2.96
47,4,2331,Broadway Danny Rose,1984,84,7.4,82,"26,030",10.6
410,5,2428,Starship Troopers,1997,129,7.3,52,"302,315",54.81
356,5,3313,Diner,1982,110,7.1,82,"21,787",14.1
334,2,3661,Barbarian,2022,102,7,78,****,****
136,2,3712,Underworld,2003,121,7,42,"275,274",51.97
444,4,3877,Hang 'Em High,1968,114,7,62,****,****
80,3,4432,The Woman King,2022,135,6.8,77,"56,594",67.33
191,3,5155,The Quiet Earth,1985,91,6.7,****,"26,632",2.12
42,2,5278,The Green Knight,2021,130,6.6,85,****,****
434,2,5357,The 13th Warrior,1999,102,6.6,42,"127,322",32.7
176,2,6973,Tulip Fever,2017,105,6.2,38,"21,874",2.43
167,5,8364,Let Us Prey,2014,92,5.8,****,****,****
91,1,9019,The Out-of-Towners,1999,90,5.5,33,"14,490",28.54
54,1,9383,Monster Hunter,I 2020,103,5.2,47,"61,887",15.16
75,5,75,Psycho,1960,109,8.5,97,"681,299",32
2,1,634,The Ox-Bow Incident,1943,75,8,****,"23,973",1.64
75,3,654,Arjun Reddy,2017,182,8,****,****,****
75,2,680,Arrival,II 2016,116,7.9,81,"710,879",100.55
158,2,802,Onibaba,1964,103,7.9,****,****,****
172,4,1254,Shiddat,2021,146,7.7,****,****,****
355,5,1280,Jules et Jim,1962,105,7.7,97,****,****
411,3,2152,Frequency,2000,118,7.4,67,"110,835",45.01
202,1,2213,Remember,I 2015,94,7.4,52,"26,371",0.64
290,1,2549,My Sister's Keeper,2009,109,7.3,51,"94,905",49.2
293,3,2675,Blue Jay,I 2016,80,7.3,69,"18,587",0.01
50,3,2712,La famille Bélier,2014,106,7.3,****,****,****
179,4,2868,They Live,1988,94,7.2,55,"134,558",13.01
241,2,2975,Glory Road,2006,118,7.2,58,"47,175",42.64
192,5,3066,El Cid,1961,182,7.2,79,"14,873",26.62
84,3,3329,Never Let Me Go,2010,103,7.1,69,"148,330",2.43
156,1,3811,Padmaavat,2018,164,7,63,"34,156",11.85
163,2,4156,The Highwaymen,2019,132,6.9,58,****,****
367,2,4315,Slow West,2015,84,6.9,72,"46,430",0.23
229,5,5039,Your Sister's Sister,2011,90,6.7,72,"27,849",1.57
66,5,5349,Stillwater,2021,139,6.6,60,****,****
294,5,5495,Shanghai Noon,2000,110,6.6,77,"130,239",56.94
175,4,6281,Tin Cup,1996,135,6.4,60,"51,576",53.85
479,3,6726,7500,2019,93,6.3,58,****,****
471,2,7231,I.Q.,1994,100,6.2,66,"25,927",26.37
285,2,9571,The Son of No One,2011,90,5.1,36,"17,437",0.03
76,2,76,The Usual Suspects,1995,106,8.5,77,"1,097,491",23.34
76,4,670,Pokiri,2006,164,8,****,****,****
419,2,3175,Take the Money and Run,1969,85,7.2,67,"30,510",0.72
76,1,3263,Shooter,I 2007,124,7.1,53,"339,916",47
69,1,4321,Lung hing foo dai,1986,88,6.9,****,****,****
76,4,6185,Wendell & Wild,2022,105,6.4,69,****,****
76,4,6221,The Grinch,2018,85,6.4,51,"77,331",270.62
27,4,6494,Red Notice,2021,118,6.3,37,****,****
367,1,6626,Charlotte's Web,2006,97,6.3,68,"43,912",82.99
261,2,7960,Becky,II 2020,93,5.9,54,****,****
126,5,8045,Pawn Shop Chronicles,2013,112,5.9,26,"11,635",0
480,4,8842,Metro,1997,117,5.6,41,"28,215",31.99
140,5,9692,2067,2020,114,4.9,39,****,****
77,5,77,The Pianist,2002,150,8.5,85,"846,644",32.57
78,3,1184,Der Name der Rose,1986,130,7.7,54,"111,175",7.15
19,4,1302,Les demoiselles de Rochefort,1967,120,7.7,****,"10,900",0.09
34,1,1592,Lenny,1974,111,7.6,61,"16,622",8.43
68,2,4557,Odd Thomas,2013,100,6.8,45,****,****
123,1,5004,Just Like Heaven,2005,95,6.7,47,"113,218",48.32
258,4,5852,Genius,2016,104,6.5,56,"20,375",1.36
77,1,6226,The General's Daughter,1999,116,6.4,47,"61,164",102.71
311,1,6393,Joe Kidd,1972,88,6.4,52,****,****
162,3,7728,Jobs,2013,128,6,44,"99,990",16.13
248,2,7754,Captive State,2019,109,6,54,"55,439",5.96
212,4,8480,Poseidon,2006,98,5.7,50,"106,913",60.67
288,1,8538,Son of God,2014,138,5.7,37,"19,226",59.7
50,5,9228,The Silence,II 2019,90,5.3,25,****,****
56,4,9267,Trespass,2011,91,5.3,37,"44,168",0.02
210,1,9457,Dominion: Prequel to the Exorcist,2005,117,5.2,55,"12,129",0.25
78,5,78,American History X,1998,119,8.5,62,"1,135,644",6.72
134,3,630,Trouble in Paradise,1932,83,8,****,"15,283",1.04
431,5,699,The Nightmare Before Christmas,1993,76,7.9,82,"349,183",75.08
396,2,869,Ferris Bueller's Day Off,1986,103,7.8,61,"366,320",70.14
388,4,1732,Contact,1997,150,7.5,62,"280,114",100.92
184,5,2460,Rounders,1998,121,7.3,54,"154,479",22.91
52,5,2826,Willow,1988,126,7.2,47,"126,061",57.27
78,5,3275,Seven Psychopaths,2012,110,7.1,66,"264,244",15.02
368,5,4367,The Masque of the Red Death,1964,89,6.9,77,****,****
339,2,4480,Spectre,I 2015,148,6.8,60,"448,072",200.07
486,3,4745,To Be or Not to Be,1983,107,6.8,61,"11,557",13.03
14,4,4852,Hillbilly Elegy,2020,116,6.7,38,****,****
225,2,5108,The Air I Breathe,2007,95,6.7,37,"34,529",0.03
368,3,5673,Astérix le Gaulois,1967,68,6.6,****,****,****
330,2,6463,You Kill Me,2007,93,6.4,64,"18,695",2.43
316,5,6602,American Wedding,2003,96,6.3,43,"210,119",104.57
457,1,7369,Universal Soldier,1992,102,6.1,35,"92,196",36.3
187,2,7522,Single All the Way,2021,99,6.1,49,****,****
18,2,7528,Chennai Express,2013,141,6.1,45,"57,644",5.31
64,2,7882,Humpty Sharma Ki Dulhania,2014,133,6,****,"13,406",0.38
234,4,7895,Venom: Let There Be Carnage,2021,97,5.9,49,"233,010",213.55
112,2,8344,Absentia,I 2011,87,5.8,****,****,****
79,5,79,The Intouchables,2011,112,8.5,57,"873,350",13.18
268,4,1015,Sennen joyû,2001,87,7.8,70,"29,329",0.19
314,1,1166,The Fault in Our Stars,2014,126,7.7,69,"384,229",124.87
401,3,1174,Goldfinger,1964,110,7.7,87,"194,305",51.08
213,3,1278,Efter brylluppet,2006,120,7.7,78,"35,517",0.41
145,2,1830,Stalingrad,1993,134,7.5,****,"36,052",0.08
439,3,2664,Suspicion,1941,99,7.3,83,"39,900",4.5
319,3,2689,Marshall,2017,118,7.3,66,"25,153",10.05
3,3,3411,First Reformed,2017,113,7.1,85,"58,789",3.45
207,4,3665,The Fallout,2021,96,7,84,****,****
341,5,4665,Young Sherlock Holmes,1985,109,6.8,65,"22,207",19.74
491,4,5068,Marvin's Room,1996,98,6.7,68,"28,763",12.78
76,3,5150,Flawless,2007,108,6.7,57,"25,422",1.2
210,5,5494,Silent Running,1972,89,6.6,67,"30,166",0.69
187,3,5981,Meek's Cutoff,2010,104,6.5,85,"14,456",0.98
147,3,6701,Intolerable Cruelty,2003,100,6.3,71,"99,285",35.33
132,4,8019,A Fall from Grace,2020,120,5.9,34,****,****
171,2,8353,All About the Benjamins,2002,95,5.8,34,"15,110",25.48
147,1,8448,Freddy vs. Jason,2003,97,5.7,37,"122,145",82.62
308,3,8520,Orca,1977,92,5.7,27,"12,327",14.72
32,3,9626,Leatherface: Texas Chainsaw Massacre III,1990,85,5,30,"17,789",5.77
381,3,9649,Magic Magic,2013,97,5,59,****,****
410,2,9651,Open Season 3,2010,75,5,****,****,****
80,1,80,Casablanca,1942,102,8.5,100,"579,368",1.02
214,4,864,Hidden Figures,2016,127,7.8,74,"237,894",169.61
499,2,1334,Berserk: Ougon jidai-hen II - Dorudorei koryaku,2012,95,7.7,****,****,****
108,1,1768,Robin Hood,1973,83,7.5,57,"131,135",32.06
434,1,2282,J'ai tué ma mère,2009,96,7.4,77,****,****
6,2,2447,Beautiful Boy,I 2018,120,7.3,62,"83,998",7.65
179,1,4859,The Lost Daughter,2021,121,6.7,86,****,****
137,3,5761,Olympus Has Fallen,2013,119,6.5,41,"281,781",98.93
80,1,6218,Urban Cowboy,1980,132,6.4,61,"15,696",53.3
115,1,6236,City of Ember,2008,90,6.4,58,"67,432",7.87
78,5,6373,Big Trouble,2002,85,6.4,47,"21,140",7.26
81,4,81,Once Upon a Time in the West,1968,165,8.5,82,"334,595",5.32
135,3,1400,Searching,III 2018,102,7.6,71,"169,195",26.02
126,2,1758,The Nun's Story,1959,149,7.5,78,"11,071",12.8
126,5,2575,Jesus Christ Superstar,1973,106,7.3,64,"27,879",24.48
161,3,2633,Animal Kingdom,2010,113,7.3,83,"58,699",1.04
381,1,2926,The Report,I 2019,119,7.2,66,****,****
324,5,3470,Titus,1999,162,7.1,57,"20,970",1.92
306,3,3887,House of Wax,1953,88,7,****,"18,972",23.75
417,4,4532,The Last Dragon,1985,109,6.8,58,"16,551",25.75
311,2,4992,Collateral Beauty,2016,97,6.7,23,"102,178",31.02
148,3,5054,Apt Pupil,1998,111,6.7,51,"40,045",8.84
491,3,5722,Sonic the Hedgehog,2020,99,6.5,47,"144,340",148.97
94,2,5876,Spontaneous,II 2020,101,6.5,78,****,****
325,5,6141,A Dangerous Method,2011,99,6.4,76,"105,443",5.7
389,1,6643,Get Him to the Greek,2010,109,6.3,65,"181,183",60.97
168,1,7394,Splinter,I 2008,82,6.1,58,****,****
158,5,7652,Night at the Museum: Battle of the Smithsonian,2009,105,6,42,"202,234",177.24
100,4,8176,Nacho Libre,2006,92,5.8,52,"89,724",80.2
395,1,9241,Little Nicky,2000,90,5.3,38,"108,109",39.46
277,2,9294,Ready to Rumble,2000,107,5.3,23,"14,746",12.37
281,1,9304,Once Upon a Time in Venice,2017,94,5.3,28,****,****
82,4,82,Hotaru no haka,1988,89,8.5,94,****,****
316,3,1396,The Blind Side,2009,129,7.6,53,"340,708",255.96
4,1,1910,Zatôichi,2003,116,7.5,75,"50,300",0.85
366,3,2706,Les vacances de Monsieur Hulot,1953,114,7.3,****,****,****
67,4,3046,Shattered Glass,2003,94,7.2,73,"36,281",2.22
199,1,3690,Colonia,2015,110,7,33,****,****
250,1,5296,The Expendables 2,2012,103,6.6,51,"311,680",85.02
184,3,5633,Battle in Seattle,2007,99,6.6,54,"14,928",0.22
6,4,5929,Bowfinger,1999,97,6.5,71,"71,878",66.38
4,3,6110,Lucy,I 2014,89,6.4,61,"506,735",126.66
449,2,6977,Parker,2013,118,6.2,42,"125,053",17.62
45,3,7264,Amsterdam,2022,134,6.1,48,****,****
317,5,7282,Jurassic World: Fallen Kingdom,2018,128,6.1,51,"324,153",417.72
29,3,7959,The Fourth Kind,2009,98,5.9,34,"79,338",25.46
156,1,8319,Goon: Last of the Enforcers,2017,101,5.8,48,****,****
97,2,8371,Kill Me Three Times,2014,90,5.8,30,"23,755",0.02
118,2,8484,Close,I 2019,94,5.7,51,****,****
402,3,9123,Aliens in the Attic,2009,86,5.4,42,"23,048",25.2
237,4,9344,Blood and Chocolate,2007,98,5.3,33,"17,999",3.53
304,4,9584,Halloween Ends,2022,111,5,47,****,****
158,5,9785,Survival of the Dead,2009,90,4.8,43,"21,916",0.1
83,1,83,Nuovo Cinema Paradiso,1988,155,8.5,80,"265,874",11.99
277,1,1465,The Last King of Scotland,2006,123,7.6,74,"189,560",17.61
355,3,2514,The Adventures of Tintin,2011,107,7.3,68,"235,193",77.59
130,5,2804,Glass Onion,2022,139,7.2,81,****,****
308,2,2897,Death on the Nile,1978,140,7.2,59,****,****
132,5,3462,White Oleander,2002,109,7.1,61,"33,072",16.35
57,1,3681,Wedding Crashers,2005,119,7,64,"362,839",209.22
494,3,4201,Calendar Girls,2003,108,6.9,60,"27,100",31.04
450,5,4575,Florence Foster Jenkins,2016,111,6.8,71,"57,459",27.38
133,2,4863,Hairspray,2007,117,6.7,81,"133,444",118.87
361,3,5115,Primary Colors,1998,143,6.7,70,"29,428",38.97
179,2,5882,Self/less,2015,117,6.5,34,"101,066",12.28
1,4,5926,Wonderland,2003,104,6.5,43,"22,717",1.06
18,4,6501,Do Revenge,2022,118,6.3,66,****,****
298,4,6814,Sing si lip yan,1993,105,6.3,****,****,****
341,1,7203,Berberian Sound Studio,2012,92,6.2,80,****,****
456,2,8122,The Night Listener,2006,91,5.9,51,"15,648",7.83
146,1,8932,Knights of Badassdom,2013,86,5.5,56,"20,973",0.09
233,1,9643,Porky's II: The Next Day,1983,98,5,38,"12,347",33.76
278,2,9815,Jonah Hex,2010,81,4.7,33,"59,979",10.54
84,4,84,Modern Times,1936,87,8.5,96,"246,342",0.16
41,1,919,Midnight Cowboy,1969,113,7.8,79,"114,067",44.79
205,2,1598,Laurence Anyways,2012,168,7.6,73,****,****
483,2,2078,Army of Darkness,1992,81,7.4,59,"182,788",11.5
19,2,2580,37°2 le matin,1986,119,7.3,56,"22,213",2
386,1,2766,Polisse,2011,127,7.3,74,"14,625",0.17
210,2,4475,The Autopsy of Jane Doe,2016,86,6.8,65,"124,235",0.01
298,5,4703,Mr. Holmes,2015,104,6.8,67,"65,632",17.74
188,3,5125,Honogurai mizu no soko kara,2002,101,6.7,****,****,****
8,2,5242,Catch a Fire,2006,101,6.7,62,"10,603",4.29
171,1,5500,Thoroughbreds,2017,92,6.6,75,"44,586",2.83
104,4,5848,Varsity Blues,1999,106,6.5,50,"47,213",52.89
404,3,6030,The Powerpuff Girls Movie,2002,73,6.5,65,"10,436",11.41
84,2,6213,Il racconto dei racconti - Tale of Tales,2015,134,6.4,72,"29,504",0.08
342,2,6455,Vidocq,2001,98,6.4,****,****,****
334,1,6736,The Fury,1978,118,6.3,64,****,****
120,3,6851,Love and Other Impossible Pursuits,2009,119,6.3,37,"19,445",0.02
290,5,6876,Indiana Jones and the Kingdom of the Crystal Skull,2008,122,6.2,65,"462,124",317.1
108,3,7540,Greenberg,2010,107,6.1,76,"38,215",4.22
80,4,7770,Earthquake Bird,2019,107,6,51,****,****
453,4,8868,That's My Boy,2012,116,5.5,31,"103,333",36.93
385,1,9685,Silent Hill: Revelation,2012,95,4.9,16,"64,918",17.53
418,1,9738,DOA: Dead or Alive,2006,87,4.8,38,"45,425",0.48
85,4,85,Kaithi,2019,145,8.5,****,****,****
475,4,1224,Spoorloos,1988,107,7.7,****,****,****
128,3,1493,The Taking of Pelham One Two Three,1974,104,7.6,68,"32,486",2.49
442,2,1876,Shaonian de ni,2019,135,7.5,83,****,****
202,5,1877,Professione: reporter,1975,126,7.5,90,"24,630",0.62
65,4,2686,Rosencrantz & Guildenstern Are Dead,1990,117,7.3,****,"23,102",0.74
185,3,3007,Columbus,I 2017,104,7.2,89,"19,066",1.02
238,4,3420,The Three Musketeers,1973,106,7.1,77,"18,974",22.02
336,2,3623,Kapringen,2012,103,7.1,82,"17,016",0.41
323,4,3841,Juice,1992,95,7,60,"28,279",20.15
452,4,4025,Bob Roberts,1992,102,7,70,"15,301",4.48
135,3,4032,The Last Wave,1977,106,7,85,****,****
177,5,4840,Fresh,2022,114,6.7,67,****,****
153,1,6070,Riddick,2013,119,6.4,49,"170,868",42.03
85,4,6199,Horns,2013,120,6.4,46,"85,213",0.16
85,4,6204,Chained,I 2012,94,6.4,****,****,****
464,2,6850,Veronika Decides to Die,2009,103,6.3,****,****,****
